Filtro	Valor
Subtipos en llamada	"000 - RECORRIDO POR JURISDICCION - Recorrido por Jurisdicción","000 - RECORRIDO POR JURISDICCION - Ruidos Molestos","001 - ARTEFACTO EXPLOSIVO - Artefacto Explosivo","002 - ASALTO A MANO ARMADA - Asalto a Mano Armada","002 - ASALTO A MANO ARMADA - Asalto a Mano Armada Seguido de Muerte","003 - ATENTADO EXTREMISTA - Atentado Extremista","004 - PIRATA DEL ASFALTO - Pirata del  Asfalto","005 - POLICIA HERIDO - Policia Herido","006 - ACCIDENTE CON HERIDOS - Accidente casual con Heridos","006 - ACCIDENTE CON HERIDOS - Accidente con Fallecidos","006 - ACCIDENTE CON HERIDOS - Accidente con Heridos","006 - ACCIDENTE CON HERIDOS - Choque Actuado con Heridos","007 - ACCIDENTE SIN HERIDOS - Accidente casual sin Heridos","007 - ACCIDENTE SIN HERIDOS - Accidente sin Heridos","007 - ACCIDENTE SIN HERIDOS - Accidente sin Heridos","007 - ACCIDENTE SIN HERIDOS - Choque Actuado sin Heridos","008 - ALLANAMIENTO - Allanamiento","009 - MÓVIL NECESITA AYUDA - Movil Necesita Ayuda","010 - TIROTEO - Tiroteo","011 - SOLICITUD DE REFUERZO - Solicitud de Refuerzo","012 - PERSONA DEMORADA - Conduce Detenido","012 - PERSONA DEMORADA - Menores al resguardo","012 - PERSONA DEMORADA - Persona Demorada con Inhibidor","012 - PERSONA DEMORADA - Persona Demorada por Personal Civil","012 - PERSONA DEMORADA - Persona Demorada por Personal Policia","012 - PERSONA DEMORADA - Persona Detenida por Infracción ART. 205","013 - VEHICULO ABANDONADO / HALLAZGO - Automovil  Abandonado/Hallazgo","013 - VEHICULO ABANDONADO / HALLAZGO - Bicicleta abandonada/Hallazgo","013 - VEHICULO ABANDONADO / HALLAZGO - Camion Abandonado/Hallazgo","013 - VEHICULO ABANDONADO / HALLAZGO - Moto Abandonada/Hallazgo","014 - MANIFESTACIÓN - Manifestacion","014 - MANIFESTACIÓN - Manifestación C/ corte de calles - Ruta - Camino","014 - MANIFESTACIÓN - Manifestación Sin Cortes","015 - PERSONA HERIDA - Persona Herida","015 - PERSONA HERIDA - Persona Herida con Arma Blanca","015 - PERSONA HERIDA - Persona Herida con Arma de Fuego","015 - PERSONA HERIDA - Persona Herida con Artefacto Doméstico","015 - PERSONA HERIDA - Persona Herida Otros","016 - ESTUPEFACIENTES - Comercializacion de Estupefacientes","016 - ESTUPEFACIENTES - Consumo de Estupefacientes","016 - ESTUPEFACIENTES - Demorado con sustancias","016 - ESTUPEFACIENTES - Tenencia de Estupefacientes","017 - OBITO - Obito en Centro de Salud","017 - OBITO - Obito en Domicilio","017 - OBITO - Obito en la Via Publica","018 - CONSIGNA POLICIAL - Consigna Policial","019 - CONSUMO DE ALCOHOL - Conductor Alcoholizado","019 - CONSUMO DE ALCOHOL - Consumo de Alcohol en Vía Pública","019 - CONSUMO DE ALCOHOL - Persona  Alcoholizada","019 - CONSUMO DE ALCOHOL - Persona en Estado de Ebriedad","020 - HALLAZGOS HUMANOS - Hallazgo Feto","020 - HALLAZGOS HUMANOS - Hallazgos Oseos","021 - EXHIBICION OBSENAS - Exhibiciones Obsenas","022 - DEMENTE - Demente","024 - BULTO SOSPECHOSO - Bulto Sospechoso","025 - PERSONA SOSPECHOSA - Persona Sospechosa","026 - DISTURBIOS - Disturbios","028 - RESCATE - Rescate","029 - SUICIDIO - Suicidio","029 - SUICIDIO - Suicidio Otras Modalidades","029 - SUICIDIO - Suicidio por Ahorcamiento","029 - SUICIDIO - Suicidio por Arma Blanca","029 - SUICIDIO - Suicidio por Arma de Fuego","029 - SUICIDIO - Suicidio por Ingesta de Medicamentos","079 - HOMICIDIO - Homicidio","102 - NNyA - Abandono","102 - NNyA - Abandono Emocional","102 - NNyA - Abuso sexual","102 - NNyA - Adolescentes en Conflicto con la Ley Penal","102 - NNyA - Conducta Auto lesiva","102 - NNyA - Consultas legales","102 - NNyA - Consultas/asesoramientos evacuados en 1er Contacto","102 - NNyA - Consumo de sustancias","102 - NNyA - Discriminación","102 - NNyA - Embarazo adolescente","102 - NNyA - Explotación sexual","102 - NNyA - Grooming","102 - NNyA - La explotación sexual","102 - NNyA - La trata infantil","102 - NNyA - Maltrato emocional/psicológico","102 - NNyA - Maltrato Físico","102 - NNyA - Maltrato Psicológico","102 - NNyA - Negligencia","102 - NNyA - Negligencia emocional","102 - NNyA - Negligencia física","102 - NNyA - Negligencia médica o educativa","102 - NNyA - NNyA en situación de calle","102 - NNyA - NNyA extranjero/a sin adulto/a referente","102 - NNyA - NNyA extranjero/a sin adulto/a referente","102 - NNyA - NNyA Extraviadas/os","102 - NNyA - NNyA testigos de Violencia","102 - NNyA - NNyA Víctimas de Violencia cibernética","102 - NNyA - NNyA víctimas de Violencia institucional","102 - NNyA - Suicidio o ideación suicida","102 - NNyA - Trabajo infantil","102 - NNyA - Trata","102 - NNyA - Vulneración del Derecho a la Alimentación y la Ves","102 - NNyA - Vulneración del Derecho a la Educación","102 - NNyA - Vulneración del Derecho a la Salud","102 - NNyA - Vulneración del Derecho a la Vivienda y a un entor","104 - SERVICIO 104 - Consulta","104 - SERVICIO 104 - Formulario de Primer Contacto","106 - ABANDONO DE PERSONA - Abandono de Persona","107 - C.E. - 107 ME","107 - C.E. - 107 SL","107 - Comunicacion interna - SEMPRO","107 - Derivacion/Traslado de Ambulancia","107 - Incumplimiento de Cuarentena","107 - Medicina Del Interior","107 - Pedido de Ambulancia","107 - Pedido de Ambulancia - Medicina de Interior","107 - Pedido de Ambulancia - SEMPRO Merlo","107 - Pedido de Ambulancia - SEMPRO San Luis","107 - Rederivado a SEMPRO ME","107 - Rederivado a SEMPRO SL","107 - Rederivado a SEMPRO VM","107 - Solicitud de traslado - SEMPRO","119 - DELITO CONTRA LA INTEGRIDAD SEXUAL - Abuso Sexual","119 - DELITO CONTRA LA INTEGRIDAD SEXUAL - Acoso Sexual","119 - DELITO CONTRA LA INTEGRIDAD SEXUAL - Violacion","130 - RAPTO - Rapto","149 - AMENAZA - Amenaza","150 - VIOLACIÓN DE DOMICILIO - Violacion de Domicilio","162 - HURTO - Cables","162 - HURTO - Hurto","162 - HURTO - Hurto de Auto","162 - HURTO - Hurto de Bicicleta","162 - HURTO - Hurto de Motocicleta","162 - HURTO - Hurto Punguistas o Mechera","162 - HURTO - Hurto Simple","163 - ABIGEATO - Abigeato","164 - ROBO - Cables","164 - ROBO - Robo","164 - ROBO - Robo de Auto","164 - ROBO - Robo de Bicicleta","164 - ROBO - Robo de Moto","164 - ROBO - Robo en Proceso","164 - ROBO - Robo en Vivienda - Local - Galpón","164 - ROBO - Robo Otros","164 - ROBO - Robo Seguido de Muerte","183 - DAÑOS - Daños","183 - DAÑOS - Daños en Bienes del Estado","183 - DAÑOS - Daños en Vehiculo","183 - DAÑOS - Daños en Vivienda","183 - DAÑOS - Daños Otros","186 - INCENDIO - Incendio","186 - INCENDIO - Incendio de Malezas - Basura","186 - INCENDIO - Incendio de Vehiculo","186 - INCENDIO - Incendio en Galpón","186 - INCENDIO - Incendio en Vivienda","186 - INCENDIO - Incendio Forestal - Malezas de Gran Magnitud","186 - INCENDIO - Incendio Otros Motivos","190 - DESASTRE AÉREO - Desastre Aereo","191 - DESCARRILAMIENTO DE TREN - Descarrilamiento de Tren","212 - TRABAJO INFANTIL - Adolescente Protegido","212 - TRABAJO INFANTIL - Infantil Prohibido","232 - TUMULTO - Tumulto","237 - ATENTADO - Atentado","280 - EVASIÓN - Evasion","281 - VIOLENCIA DE GÉNERO - BARBIJO ROJO","281 - VIOLENCIA DE GÉNERO - Linea 144 Violencia de Genero","281 - VIOLENCIA DE GÉNERO - Violencia de Genero","281 - VIOLENCIA DE GÉNERO - Violencia Infantil","282 - LLAMADA DE BROMA - Llamada de Broma","284 - ANIMALES EN VÍA PÚBLICA - Animales en Via Publica","285 - SERVICIOS PÚBLICOS - Servicios Publicos","287 - PROBLEMAS FAMILIARES - Problemas Familiares","288 - PARADERO - Paradero Hallado","288 - PARADERO - Solicitud de Paradero","289 - ARREBATO - Arrebato","290 - HALLAZGO DE ELEMENTOS - Hallazgo de Elementos","290 - HALLAZGO DE ELEMENTOS - Secuestro de Elementos","291 - USURPACION - Usurpacion","292 - PROBLEMAS ENTRE VECINOS - Problemas entre Vecinos","293 - EMERGENCIA NAUTICA - Persona Ahogada Dique - Rio - Lago","293 - EMERGENCIA NAUTICA - Persona desaparecida en Dique - Rio - Lago","293 - EMERGENCIA NAUTICA - Persona Varada en Dique - Rio - Lago","294 - FUGA DE GAS - Fuga de Gas en Institución Pública","294 - FUGA DE GAS - Fuga de Gas en Vehiculo","294 - FUGA DE GAS - Fuga de Gas en Vía Pública","294 - FUGA DE GAS - Fuga de Gas en Vivienda Particular","295 - FUGA DE DETENIDOS - Fuga de Dependencia Policial","295 - FUGA DE DETENIDOS - Fuga de Detenidos del Servicio Penitenciario","295 - FUGA DE DETENIDOS - Quebrantamiento de Arresto","296 - EMERGENCIA VIAL - Conductor Extraviado","296 - EMERGENCIA VIAL - Conductor Varado","297 - GROOMING - Grooming con Fase Previa","297 - GROOMING - Grooming sin Fase Previa","297 - GROOMING - Moto/Triciclo/cuatriciclo C/ Pedido de Secuestro","298 - CONSTE - Conste - Prioridad Alta","298 - CONSTE - Conste - Prioridad Baja","299 - SECUESTRO VEHICULAR - Auto/Camión/Maquinaria C/ Pedido de Sec. LPR","299 - SECUESTRO VEHICULAR - Auto/Camión/Maquinaria C/ Pedido de Secuestro","299 - SECUESTRO VEHICULAR - Auto/Camión/Maquinaria por Falta de Documentación","299 - SECUESTRO VEHICULAR - Moto/Triciclo/Cuatriciclo C/ Pedido de Sec. LPR","299 - SECUESTRO VEHICULAR - Moto/Triciclo/Cuatriciclo C/ Pedido de Secuestro","299 - SECUESTRO VEHICULAR - Moto/Triciclo/Cuatriciclo por Falta de Documentaci","300 - BOTÓN DE PÁNICO - Activacion Alarma ciudadana","300 - BOTÓN DE PÁNICO - Activacion Alarma ciudadana sonora","300 - BOTÓN DE PÁNICO - Alarma ciudadana - Accionamiento accidental","300 - BOTÓN DE PÁNICO - Alarma ciudadana - Prueba","300 - BOTÓN DE PÁNICO - Bap - Alerta Puntana - Accionamiento Accidental","300 - BOTÓN DE PÁNICO - Bap - Alerta Puntana - Bomberos","300 - BOTÓN DE PÁNICO - Bap - Alerta Puntana - Prueba","300 - BOTÓN DE PÁNICO - Bap - Alerta Puntana - Salud","300 - BOTÓN DE PÁNICO - Bap - Alerta Puntana - Seguridad","300 - BOTÓN DE PÁNICO - Bat - Alerta Temprana - Accionamiento Accidental","300 - BOTÓN DE PÁNICO - Bat - Alerta Temprana - Violencia de Genero","300 - BOTÓN DE PÁNICO - Bat - Alerta Temprana - Violencia de Genero-Prueba","300 - BOTÓN DE PÁNICO - SUBE - COLECTIVO","300 - BOTÓN DE PÁNICO - TAXI 4.0 - Conductores","300 - BOTÓN DE PÁNICO - TAXI 4.0 - Pasajero","301 - OFICIAL DE JUSTICIA - Solicitud de Personal Policial","302 - PERSONA EN SITUACION DE VULNERABILIDAD - Persona en situacion de Vulnerabilidad","303 - PERSONA DESORIENTADA O CONFUSA - Persona Desorientada o Confusa","304 - BULLYING - Bullying","305 - SAN LUIS SOLIDARIO - Notificación Quema Controlada","306 - ESTAFA - Estafa Manipulación de Cajero Automático","306 - ESTAFA - Estafa por Redes Sociales","306 - ESTAFA - Estafa Presencial ""Cuento del Tío""","306 - ESTAFA - Estafa Secuestro Virtual","306 - ESTAFA - Estafa Telefónica","306 - ESTAFA - Posesión de Valores Apócrifos","307 - BIODIVERSIDAD - Maltrato Animal","307 - BIODIVERSIDAD - Otros","307 - BIODIVERSIDAD - TRACCION A SANGRE","309 - TOBILLERAS DUALES - Abandono de rastreador Victima","309 - TOBILLERAS DUALES - Agresor en zona de restricción - TX Fuera de rango","309 - TOBILLERAS DUALES - Boton de Panico Victima","309 - TOBILLERAS DUALES - Incidencia tecnica","309 - TOBILLERAS DUALES - Tobillera o dispositivo vulnerado","400 - TENTATIVA - APAS","400 - TENTATIVA - Tentativa de Asalto a Mano Armada","400 - TENTATIVA - Tentativa de Hurto","400 - TENTATIVA - Tentativa de Robo","400 - TENTATIVA - Tentativa de Robo Auto","400 - TENTATIVA - Tentativa de Secuestro","400 - TENTATIVA - Tentativa de Suicidio","400 - TENTATIVA - Tentativa Hurto de Auto","400 - TENTATIVA - Tentativa Hurto de Bicicleta","400 - TENTATIVA - Tentativa Hurto de Moto","400 - TENTATIVA - Tentativa Robo Moto","400 - TENTATIVA - Tentativa Robo Vivienda","555 - COMUNICACIÓN INTERNA POLICIA - Comunicacion Interna Policia","600 - SISTEMA AUTOMATICO DE ALARMA - Notificacion Automatica ADT","600 - SISTEMA AUTOMATICO DE ALARMA - Notificacion Automatica de Alarma","600 - SISTEMA AUTOMATICO DE ALARMA - Notificacion Automatica Prosegur","601 - LLAMADA - Centro de Mediación","601 - LLAMADA - Consulta","601 - LLAMADA - Consulta Circulación DNI","601 - LLAMADA - Consulta Ingreso/Egreso de la Provincia","601 - LLAMADA - Consulta MAS x MAS","601 - LLAMADA - Equivocado","601 - LLAMADA - Error de Operacion","601 - LLAMADA - Llamada de Broma","601 - LLAMADA - Llamada de Prueba","601 - LLAMADA - Llamada Interrumpida","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Carga o descarga en lugar no autorizado","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Descenso del vehículo en centro habilitado sin PCR","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Desvío de ruta declarada","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Detención en zona no autoriza","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Incumplimiento de plazo AVL","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Otros","700 - INCUMPLIMIENTO PROTOCOLO DE TRANSPORTE - Resultado laboratorio PCR apócrifo","701 - COVID-19 - 102-1 Falta de Resultado de PCR (Mayor a 96Hs)","701 - COVID-19 - Alta de Paciente en Teletriage C/PCR Lab. Priv.","701 - COVID-19 - Alta Paciente en Teletriage","701 - COVID-19 - Consulta Epidemiologica","701 - COVID-19 - Consulta Resultado PCR","701 - COVID-19 - Incumplimiento de Aislamiento DNU  (Policial)","701 - COVID-19 - Incumplimiento de Cuarentena (Sospechoso / Positiv","701 - COVID-19 - Ingreso/egreso por acceso clandestino","701 - COVID-19 - Posible Reacción - 1er Dosis Vacuna COVID","701 - COVID-19 - Posible Reacción - 2da Dosis Vacuna COVID","701 - COVID-19 - Reclama Resultado de PCR (Mayor a 96Hs)","701 - COVID-19 - Reclamo Certificado Alta Médica","701 - COVID-19 - Reclamo Certificado por Aislamiento (Alta- Baja)","701 - COVID-19 - Reclamo Falta de Contacto Sospechoso o Positivo","701 - COVID-19 - Registro Voluntario de Vacunación","701 - COVID-19 - Solicitud de Asistencia Medica Telefonica","701 - COVID-19 - Verifcación de Datos","701 - COVID-19 - Verificación Alerta Vigilancia Epidemiológica 4.0","96 - CONTRAVENCION - Exhibiciones obsenas en la via publica","96 - CONTRAVENCION - Ingerir bebidas alcoholicas en la via publica","96 - CONTRAVENCION - Negarse a ser identificado o exhibir datos falsos","96 - CONTRAVENCION - Otros","SOLICITUD - Asistencia Policial"
